id,title,tags
744,Top Gun,"For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot. Action Drama UnitedStatesofAmerica TomCruise KellyMcGillis ValKilmer AnthonyEdwards dyinganddeath secretlove lovesickness airplane lossoflovedone self-discovery hostility fighterpilot pilot trainingcamp battleassignment u.s.navy cowardliness homoeroticism pilotschool basedonmagazine,newspaperorarticle admiring celebratory commanding exuberant"
179023,Strange Love,"Two explorations of the Lolita complex. Sushiaki Karasawa, a young teacher at a Tokyo high school, becomes infatuated with Yoshida Chizuru, a 19-year-old student who appears in a shampoo commercial. She realizes he's attracted to her, so she shows up at his apartment and offers to sleep over. Soon he realizes that the games she plays have just begun. Later, Chizuru meets the new neighbor of her rock star boyfriend, Hiroyuki. The girl is Azumi Yamada, an innocent from the provinces who enrolls in Chizuru's school. This time it's Chizuru who's infatuated. What will Hiroyuki do when he finds out he's being thrown over for Azumi? Can Chizuru save her from Hiroyuki's revenge? Comedy Animation Romance Japan AtsukoKichiya TakehitoKoyasu AyumiSakurai YoshikoKamei eroticmovie"
615677,We Can Be Heroes,"When alien invaders capture Earth's superheroes, their kids must learn to work together to save their parents - and the planet. Family Action Fantasy Comedy UnitedStatesofAmerica YaYaGosselin LyonDaniels AndyWalken HalaFinley superhero alien alieninvasion family fatherdaughterrelationship"
143823,Choudenshi Bioman: The Movie,"Bioman must rescue two boys who possess an ancient treasure map that leads to Biobase, making them targeted by Gear. Science Fiction Action Adventure Japan RyōsukeSakamoto NaotoÔta AkitoOsuga SumikoTanaka"
38992,Remembrance,"To overcome the emotional scars of her own past, Vanessa Fullerton recounts her mother Serena's extraordinary life - and tragic death. Serena marries a dashing U.S. colonel, relinquishing her family's fortune. When her husband dies, an impoverished Serena struggles to care for her young daughter until noted photographer Vasili catapults Serena to fame. But Vasili hides a dangerous secret, a secret that leaves a painful legacy. TV Movie Drama Romance UnitedStatesofAmerica EvaLaRue JeffreyNordling AngieDickinson MichaelLowry basedonnovelorbook womandirector"
1313229,Nino,"Nino is a young man on a journey to reconnect with the world and himself in the streets of Paris, following the suggestion of his doctors. In three days, he will face a major challenge. Drama France ThéodorePellerin SaloméDewaels JeanneBalibar WilliamLebghil paris,france cancer radiology"
58656,To Want to Fly,"Maurizio works in a dubbing studio and puts sound effects into cartoons. One day his hands turn into cartoon ones, with a life of their own. Comedy Fantasy Italy MaurizioNichetti AngelaFinocchiaro MariellaValentini PatrizioRoversi liveactionandanimation"
590009,Funhouse,"When 8 celebrities from around the globe are invited to compete in an online reality show, they soon realize that they are playing for their very lives, as those voted off suffer horrific consequences, broadcast live to the entire world. Horror Canada Sweden ValterSkarsgård KhamisaWilsher GigiSaulGuerrero KarolinaBenefield media torture socialmediainfluencer deathgame distressing"
162,Edward Scissorhands,A small suburban town receives a visit from a castaway unfinished science experiment named Edward. Fantasy Drama Romance UnitedStatesofAmerica JohnnyDepp WinonaRyder DianneWiest AnthonyMichaelHall underdog smalltown unsociability inventor hairdresser isolation scissors burglar loveatfirstsight fairytale sadness symbolism castle alone flashback tragiclove snow gothic toldinflashback christmashorror christmas artificial hairsalon signs&wonders lovestory goth frankenstein topiary tragic suburbangothic
8332,Antibodies,"When a notorious German serial killer is captured after committing some of the most heinous acts against humanity ever imaginable, a farmer and police officer from a sleepy rural community on the outskirts of Berlin is drawn into the case as he searches for the answers to a murder that has shaken his tight-knit community. Thriller Crime Drama Horror Germany WotanWilkeMöhring AndréHennicke HeinzHoenig NormanReedus adultery berlin,germany brothel serialkiller policeofficer guilt injustice dnatesting holycommunion"
710356,2 Hearts,"When illness strikes two people who are polar opposites, life and death bring them together in surprising ways. Romance Drama UnitedStatesofAmerica JacobElordi AdanCanto TieraSkovbye RadhaMitchell faith disease organtransplant destiny"
10625,Mean Girls,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George. Drama Comedy UnitedStatesofAmerica LindsayLohan RachelMcAdams LizzyCaplan LaceyChabert basedonnovelorbook illinois femalefriendship bullying comingofage prom teenagegirl fishoutofwater bestfriend mathteacher biting gossip clique formerbestfriend teencomedy exploitationoffriendship publichumiliation highschoolrivalry newgirlatschool teenagelife manipulativefriend mathgenius femalebully teenagefriendship teenager antagonistic derisive meanspirited mocking sarcastic"
270968,Bullseye,"In the 1860s, two friends, Harry and Bluey, steal a thousand head of cattle and trek it across country from Queensland to Adelaide. Adventure Western Australia PaulGoddard KathrynWalker JohnWood LynetteCurran australia australianoutback 1860s"
107291,Wandering Papas,"A cook for bridge constructors is told to collect food for dinner-Ritz style trout, Palmer house rabbit and a 15cm frosted cake. He sets off into the wide open spaces to collect the food, coming into contact with a mad hermit, who hates anybody seeing his daughter, before returning to cook dinner. Comedy UnitedStatesofAmerica ClydeCook OliverHardy SallyO'Neil TylerBrooke shortfilm"
756999,The Black Phone,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney. Horror Thriller UnitedStatesofAmerica MasonThames MadeleineMcGraw EthanHawke JeremyDavies mask smalltown childabuse dreams siblingrelationship kidnapping sadistic 1970s supernatural cellar telephone colorado bullying basement serialkiller slasher basedonshortstory alcoholicfather childkidnapping speculative angry supernaturalhorror telefone assassinoemsérie"
209361,One Chance,"This film follows the remarkable and inspirational true story of Paul Potts, a shy, bullied shop assistant by day and an amateur opera singer by night. Drama Comedy Music UnitedKingdom UnitedStatesofAmerica JamesCorden AlexandraRoach JulieWalters ColmMeaney biography operasinger"
979054,I am Me ~ OL Yoko's Late Night Overtime,"Yoko who works at the editorial department of a small publishing company is a weak OL that is not good at communicating with people. Recently, she felt suspicion of being physically attacked by an abnormal sleepiness, but she know that another person = Yoko enjoys a one – night relationship with men at midnight when she fell asleep. The existence of Yoko eventually begins to erode Yoko’s daily life. Yoko thought about trying to communicate with Yoko through the exchange diary. Drama MasamiIchikawa KaoruYamashina AtsushiTsuda RinOgawa officelady(ol)"
60577,Bullseye!,Spies force two British con men to pose as look-alike scientists peddling cheap-energy fusion. Comedy UnitedKingdom MichaelCaine RogerMoore SallyKirkland LeePatterson conman caper scientist coldfusion
50014,The Help,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines. Drama UnitedStatesofAmerica EmmaStone ViolaDavis BryceDallasHoward OctaviaSpencer basedonnovelorbook mississippiriver exploitation racialsegregation racism writer maid moralcourage ressentiment southernbelle racialissues 1960s newspapercolumnist desperate cautionary authoritarian"
191073,"Şaban, a Man from the Middle Class","Şaban, who works as a clerk in a factory, is madly in love with Bahar, who works as a secretary in the same factory and attends university thanks to the financial support of the famous oil tycoon Adnan Bıçakçı. However, Bahar has her eye on the famous athlete Erkan. After Adnan Bıçakçı reveals that Bahar is his granddaughter, she is kidnapped by gangsters. However, the only person who tries to rescue her is not her boyfriend Erkan, but Orta Direk Şaban. Comedy Turkey KemalSunal BaharÖztan RehaYurdakul DinçerÇekmez"
1060637,The Arborist,"When tree surgeon Laura discovers her twin’s memorial oak is dying, she returns to their childhood home. Here she must repair bonds with her brother Joe before she can move on. Drama UnitedKingdom CatrinStewart RhodriMeilir NicholasMcGaughey ToriLyons"
512195,Red Notice,"An Interpol-issued Red Notice is a global alert to hunt and capture the world's most wanted. But when a daring heist brings together the FBI's top profiler and two rival criminals, there's no telling what will happen. Action Comedy Crime UnitedStatesofAmerica DwayneJohnson RyanReynolds GalGadot RituArya fbi interpol cleopatra heist artthief"
1232809,Lady Next Door Who Made an Affair Contract,"Jeong-hye and Ji-hwan are a couple who have been living a wandering life due to debt. Ji-hwan makes a secret deal with Man-soo, the new owner of their previous house. The couple can stay at Man-soo's house, but in exchange, Ji-hwan must have sex with Man-soo's wife, Tae-hee. Man-soo also ends up taunting Jeong-hye secretly, using her unemployed husband as bait. Later, Jeong-hye and Ji-hwan eventually find out that they have been secretly played by the couple and get frustrated. In the end, Man-soo and Tae-hee propose a new offer to the couple. Romance SouthKorea SoJeong KangMin-woo HaeIl SeonYool softcore nudity"
656218,Menebus Impian,"Nur, a student, suffers hardships with her mother, Sekar, who only works as a laundry clerk. Both have different views of achieving a better life. The mother wants to focus on financing Nur’s college education, while Nur is thinking of working to help her family. Then Nur meets Diana, another student, who is already well established. Dian urges Nur to dream on but after several ups and downs, Nur begins to doubt her dreams, which seem impossible to achieve. Drama Indonesia AchaSeptriasa FediNuril AyuDyahPasha HaykalKamil"
381318,Illegitimate,"At the dinner table one night, a close-knit Romanian family is upset by a startling revelation. Drama Romania Poland AdrianTitieni AlinaGrigore RobiUrs BogdanAlbulescu pregnancy twins sibling incest abortion"
43816,New Moon,A revolutionary leader romances a French aristocrat in Louisiana. Romance Adventure UnitedStatesofAmerica JeanetteMacDonald NelsonEddy MaryBoland GeorgeZucco musical
106763,My Country,"A film about the reunion of a family broken by the pain and because of the pain can be reunited. An intense story, told in a soft and sensitive way, showing the search and dedication of a man rediscovering family and the love that unites the brothers, finally forming a real family. Drama Brazil RodrigoSantoro CauãReymond DéboraFalabella AnitaCaprioli"
718444,Rogue,"Battle-hardened O’Hara leads a lively mercenary team of soldiers on a daring mission: rescue hostages from their captors in remote Africa. But as the mission goes awry and the team is stranded, O’Hara’s squad must face a bloody, brutal encounter with a gang of rebels. Action Adventure SouthAfrica UnitedStatesofAmerica UnitedKingdom MeganFox PhilipWinchester GregKriek BrandonAuret africa lion humantrafficking warriorwoman marines"
587391,A Boat in the Garden,"I can tell you about my father's voyage on his boat, because I was with him all the time. It was a rather strange voyage, with no ocean or sea crossing, not even a lock to pass through... The boat stayed at home and so did my father. But that does not mean there was no adventure... Animation Drama Family France Luxembourg EliasHauter GrégoryGadebois CoralyZahonero AndréMarcon familyrelationships"
1018,Mulholland Drive,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project. Thriller Drama Mystery France UnitedStatesofAmerica NaomiWatts LauraHarring JustinTheroux AnnMiller amnesia lossofsenseofreality schizophrenia nightmare hitman suppressedpast identity key detective jobinterview bisexuality trauma hallucination surreal surrealism casting hollywood losangeles,california caraccident audition doppelgänger neo-noir audacious awestruck"
203946,Omen,"While attending the birth of Isabel, the wife of foreigner Felipe, Mama Santos predicts that ""something terrible is going to happen in the town."" From this omen, calamities will torment the locals. Comedy Drama Fantasy Mexico DavidReynoso LuchaVilla EricdelCastillo FabiolaFalcón superstition"
84338,Simon Killer,"A recent college graduate flees to Paris after a break-up, where his involvement with a prostitute begins to reveal a potentially dark recent past. Drama Thriller UnitedStatesofAmerica BradyCorbet MatiDiop ConstanceRousseau LilaSalet prostitute paris,france blackmail americanabroad"
892081,Whispers of War,"When Khalil, a primary school teacher in Berlin, gets hold of images of war from his Kurdish hometown of Cizre, he is forced to question his entire existence in Berlin. His life spirals out of balance as he seems to recognise his long lost sister in the videos – whom he thought long dead. He tries everything to get in contact, to save his sister, to inform the public about this brutal war. And loses himself. Drama Germany HadiKhanjanpour KristinSuckow AzizÇapkurt JacobMatschenz"
476109,Starvation Blues,"It stars Clyde Cook working with Stan Laurel. Stan helped write this and fans of L&H will recognize the situation: a street musician in the snow. Yes, it's the set-up from BELOW ZERO. It's all about the falls in the snow here, and Clyde takes them great. Comedy ClydeCook"
38018,Strayed,"Fleeing the June 1940 arrival of Hitler's army in Paris, a young war widow and her two children are rescued from dive-bombing German fighters by a cocky, reckless teenager. He finds them refuge in an abandoned house, but despite the fact that the family quickly comes to be depending much on his cunning and survival abilities, their cohabitation proves uneasy. Drama Romance War France UnitedKingdom EmmanuelleBéart GaspardUlliel ClémenceMeyer SamuelLabarthe refugee worldwarii ruralarea olderwomanyoungermanrelationship 1940s occupiedfrance(1940-44)"
576281,Lara,"Today is Lara’s 60th birthday, which happens to fall on the same day as her pianist son’s career-defining concert. A failed pianist herself, Lara spends the time before his performance pacing about Berlin—boiling with jealousy, nerves, and pride—trying to get hold of her elusive son. Drama Comedy Music Germany CorinnaHarfouch TomSchilling VolkmarKleinert AndréJung"
1526789,ILLVILLE,"While law enforcement works overtime to cure Illville’s drug problem, Officer Jimmy Lynch kills a teenage boy. Unbeknownst to Jimmy, the boy is the nephew of the notorious drug lord, Slim. Crime Drama Comedy JohnChristianLove PatriciaMizen TheoBonganiNdyalvane BenCain"
297302,Fourteen,"She's a child, a woman and a mother at 14. Romance Drama Philippines DinaBonnevie AlfieAnido GabbyConcepcion JanetBordon remake teenagepregnancy"
675445,PAW Patrol: The Movie,Ryder and the pups are called to Adventure City to stop Mayor Humdinger from turning the bustling metropolis into a state of chaos. Family Comedy Adventure Animation Canada France UnitedStatesofAmerica TylerPerry RonPardo WillBrisbin KingsleyMarshall cartoon rescuemission dog animals cartoondog kids basedontvseries 3danimation
366627,Chouriki Sentai Ohranger: The Movie,"When Bulldont decides to steal humans to make a movie showing humanity the errors of their ways, the Ohranger pursue in order to get them back. Science Fiction Action Adventure Fantasy Japan MasaruShishido KunioMasaoka MasashiGoda AyumiHodaka martialarts hero transformation ranger superheroteam superheroteamup sentai supersentai powersuit"
1337562,Splitsville,"After Ashley asks for a divorce, good-natured Carey runs to his friends, Julie and Paul, for support. He’s shocked to discover that the secret to their happiness is an open marriage, that is until Carey crosses the line and throws all of their relationships into chaos. Comedy UnitedStatesofAmerica DakotaJohnson AdriaArjona KyleMarvin MichaelAngeloCovino fish pottery fraud birthdayparty openrelationship caraccident break-up divorce admiring approving baffled brisk celebratory"
125149,Hell Mountain,"In an apocalyptical future, the world is completely destroyed and ruled by the tyrannical Stryker. He controls the unique source of food and uses young women as slaves to explore the mines in the Hell Mountain. When he abducts Shira, her lover Kal meets with the last professor on earth, Garrett, who helps him to rescue Shira. Thriller Science Fiction Action Horror CzechRepublic Canada NicoleNieth BentleyMitchum SarahDouglas JackScalia sexploitation forcedlabor"
257755,Star Babies,A brother and sister struggle to help each other find love while their spiritual mother tries to guide them in the right direction. DanaBohanske JaneFendelman MichaelColeman SethGandrud
748783,The Garfield Movie,"Garfield, the world-famous, Monday-hating, lasagna-loving indoor cat, is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious, high-stakes heist. Family Comedy Adventure Animation HongKong UnitedKingdom UnitedStatesofAmerica ChrisPratt SamuelL.Jackson HannahWaddingham VingRhames friendship cat villain basedoncomic lasagna computeranimation basedoncartoon food dog femalevillain aftercreditsstinger fathersonrelationship adaptation"
26953,Puppet Master,"After being contacted by their mysterious former colleague, four psychics arrive at a secluded hotel where they are stalked by a group of murderous puppets. Horror Fantasy Science Fiction UnitedStatesofAmerica PaulLeMat WilliamHickey IreneMiracle JimmieF.Skaggs puppet murder olddarkhouse darkfairytale mysticism"
478968,Beast,There's a Satanic flesh-eating killer on a rampage. The only one who may be able to stop him is a one-armed lady cop with a big gun and a bigger grudge. Horror UnitedStatesofAmerica StephanieBeaton MarkTorgl DeborahDutch HeidiHoneycutt
5289,Chaos,"In Seattle, detective Quentin Conners is unfairly suspended and his partner Jason York leaves the police force after a tragic shooting on Pearl Street Bridge, when the hostage and the criminal die. During a bank heist with a hostage situation, Conners is assigned in charge of the operation with the rookie Shane Dekker as his partner. The thieves, lead by Lorenz, apparently do not steal a penny from the bank. While chasing the gangsters, the police team disclose that they planted a virus in the system, stealing one billion dollars from the different accounts, using the principle of the Chaos Theory. Further, they find that Lorenz is killing his accomplices. Drama Action Crime Canada UnitedKingdom UnitedStatesofAmerica JasonStatham RyanPhillippe WesleySnipes HenryCzerny police fight chaostheory investigation poweroutage bankrobbery cybercrime fbiagent"
46368,The Rig,"In the midst of a tropical storm, the crew of an offshore oil rig must survive the rampage of a creature after invading its undersea habitat. Action Horror Science Fiction Thriller UnitedStatesofAmerica WilliamForsythe StaceyHinnen SerahD'Laine MarcusT.Paulk sea monster oilrig "
542319,Ninku: Tomb of Knives,"This was shown as part of the ""Jump Super Anime Tour"" of October 1994, prior to the Ninku TV series. Animation Japan RicaMatsumoto AkiraIshida JurotaKosugi KatsumiSuzuki"
508998,The Third Woman,"In the Autumn of 1991 Croatia is fighting for independence and the capital Zagreb is plagued by air raid alerts and blackouts. Hela Martinic is a reporter, who returns to her home town from Australia, called by her old friend Vera Kralj. Soon after arrival, she is told her friend was killed in a traffic accident. At the funeral she meets some people who Vera was involved in some sinister activities and she begins her own investigation. Mystery War Thriller Croatia EnaBegović VedranMlikota FilipŠovagović AlmaPrica neo-noir"
1024600,A Matter of Prestige,"The film, which deals with the birth and rise of the Prestige Music generation, tells the passions and life struggles of artists, including Özcan Deniz, Haluk Levent and Mahsun Kırmızıgül, from the 1990s to the present. Drama Music Turkey MahmutKırmızıgül OnurGözeten AliErkinAcır EnginHepileri"
55902,American Perfekt,"Criminal psychiatrist, Jake Nyman is taking a much needed vacation from responsibility. An experimental road trip during which ever decision will be made on a flip of a coin. Meanwhile, Sandra Thomas, disenchanted professional, is en route to pick up her flunked out sister, Alice, at a cheap motel before continuing on to visit their ailing mother. After being forced off the road by a mysterious assailant, however, Sandra is picked up by Jake, who's coin flipping amoral attitude quickly excites her own desire to break a few rules. Or worse. Jake and Sandra's romance is soon driven by chance acts of crime and kindness, all governed by the flip of a coin - at least until Sandra mysteriously disappears and Jake unwittingly picks up her suspicious sister, Alice ... Thriller Drama UnitedStatesofAmerica AmandaPlummer RobertForster DavidThewlis FairuzaBalk"
68800,Ninku the Movie,"They have the reputation of being the top martial arts team in the world. They have combat techniques which can control the very elements. They have a small penguin. They are the Ninku, full of martial art prowess, low on brain power, and totally devoid of the respect they deserve. Animation Action Comedy Japan JurotaKosugi MegumiHayashibara AtsushiIshida KatsumiSuzuki"
27896,Planet Raptor,"In 2066, the planet is entirely occupied by raptors. The only hope for the human race is a group of marines. Science Fiction Action Romania UnitedStatesofAmerica StevenBauer VanessaAngel TedRaimi MusettaVander dinosaur raptor marines"
9568,The Dentist,"Dr. Alan Feinstone has everything: a beautiful wife and a successful career in dentistry. However, when he discovers his wife's affair, he realizes that behind every clean, white surface lies the stench of decay. Thriller Horror UnitedStatesofAmerica CorbinBernsen LindaHoffman MichaelStadvec KenForee trauma victim surprise murder slasher torture dentist death psycho voyeur"
14451,Dead Snow,Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion of zombie Nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die. Horror Comedy Norway VegarHoel CharlotteFrogner StigFrodeHenriksen LasseValdal nazi undead norway zombie wintry
1538718,Disneyland Handcrafted,"Oscar and Emmy nominated filmmaker Leslie Iwerks returns with an all-new Disney documentary giving viewers an up-close look at the dedication, effort, and passion that was required to realize a dream that would go on to inspire millions around the world. Documentary UnitedStatesofAmerica WaltDisney ArtLinkletter IreneDunne attraction archivefootage themepark disneyland admiring"
37724,Skyfall,"When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Committee, it's up to Bond, aided only by field agent Eve, to locate the mastermind behind the attack. Action Adventure Thriller UnitedKingdom UnitedStatesofAmerica DanielCraig JudiDench JavierBardem RalphFiennes spy secretagent sociopath policeimpersonator mi6 killer artgallery britishsecretservice uzi boobytrap macao komododragon globetrotting intense vibrant"
2280,Big,"When a young boy makes a wish at a carnival machine to be big—he wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman. Fantasy Drama Comedy UnitedStatesofAmerica TomHanks ElizabethPerkins RobertLoggia JohnHeard baseball comingofage bestfriend co-workersrelationship body-swap magicrealism bronx,newyorkcity nostalgic pinballmachine toymaker jobpromotion homesick newtoy quarter unpluggedelectronicworks yankeestadium wishfulfillment bunkbed womandirector toymaker loving agechange hilarious amused joyful"
259693,The Conjuring 2,"Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits. Horror UnitedStatesofAmerica VeraFarmiga PatrickWilson MadisonWolfe FrancesO'Connor london,england england 1970s spirit singlemother demon paranormalinvestigation demonicpossession ghost christmas grim valak"
420818,The Lion King,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his. Adventure Drama Family Animation UnitedStatesofAmerica ChiwetelEjiofor JohnOliver DonaldGlover JamesEarlJones africa lion prince redemption musical uncle remake grief king family sidekick liveactionandanimation fathersonrelationship liveactionremake"
545611,Everything Everywhere All at Once,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes. Action Adventure Science Fiction UnitedStatesofAmerica MichelleYeoh StephanieHsu KeHuyQuan JamesHong mother martialarts kungfu nihilism philosophy generationsconflict chinesewoman surrealism laundromat chinese eastasianlead divorce family lgbt hotdog asianwoman philosophical chineseimmigrant complex motherdaughterrelationship actioncomedy loving playful asianamerican inspirational intimate intergenerationaltrauma internalrevenueservice interdimensionaltravel absurd dramatic sentimental hilarious intense awestruck compassionate empathetic forceful hopeful powerful ridiculous"
643571,Unbreakable,Mariel and Deena were strangers until they became the best of friends because of the similarities in the pain that they had experienced. Their friendship is put to the test when one of them decides to get married. Romance Drama Philippines BeaAlonzo AngelicaPanganiban RichardGutierrez IanVeneracion
65496,Student Services,"Nineteen-year-old Laura is stressed by her first year at college when money worries distract her from her studies and so, desperate for cash, she answers an online advertisement for intimate companionship that leads her down a dangerous path. Drama France DéborahFrançois MathieuDemy AlainCauchi BenjaminSiksou hotel hotelroom jealousy france basedonnovelorbook roommates shower cigarette underwear rain restaurant kiss overweightman christmastree studies tenderness deception familyrelationships foot teacher oldman dress promiscuity crying prostitution university kissing rockband unpaidbill waiter gag misogynist financialproblem flirting womandirector maiduniform moneyproblems collegestudent google"
4247,Scary Movie,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody! Comedy UnitedStatesofAmerica AnnaFaris JonAbrahams LochlynMunro MarlonWayans highschool psychopath garage satire parody crudehumor spoof horrorspoof drugs aftercreditsstinger horrorparody enthusiastic"
107454,Jitterbug Follies,"Count Screwloose and J.R. the Wonder Dog are promoting a $10,000 swing contest. They plan to skip town with the entry fees, but a menacing thug from the ""Citizens for Fair Play"" convinces them otherwise. The contestants: A singing hippo, ""Mother Goose"" who starts out as an old woman, then sheds her disguise to reveal a pretty girl, and a fan-dancing ostrich. Throughout, a couple of penguins are heckling. The ostrich proves wildly popular, and Screwloose fears he'll have to give the prize to her, when he gets an idea. He dresses J.R. up as the ostrich and sends him out, but the penguins use a box of sausages to expose the dog. The crowd runs Screwloose and J.R. out, and they grab a ride on a train where the penguins are waiting for them. Animation Comedy UnitedStatesofAmerica MelBlanc GeorgiaStark DaveWeber"
134748,Happy Life,"New York Tunez, an all techno record store, is going under. The owner, Keith, a down and out trance DJ, struggles to cope with the changing cultural climate. In a final effort to save the store he organizes a rave. Unfortunately, 2009 is a far cry from the early '90's. Comedy TomMcCaffrey AmandaSalane GillesDecamps MattPinfield"
59437,Beautiful Boy,"A married couple on the verge of separation are leveled by the news their 18-year-old son committed a mass-shooting at his college, then took his own life. Drama Canada UnitedStatesofAmerica MariaBello MichaelSheen AlanTudyk MoonBloodgood suicide forgiveness marriedcouple son college victim grief parenting divorce family death deathinfamily deathofson teensuicide schoolshooting massshooting deathofalovedone"
460064,Edie,"To try and overcome a lifetime of bitterness and resentment, 83-year-old Edie decides that it is never too late. After packing an old camping bag, she leaves her life behind and embarks on an adventure she never got to have... climbing the imposing Mount Suilven in Scotland. Drama UnitedKingdom SheilaHancock KevinGuthrie PaulBrannigan AmyManson"
114,Pretty Woman,"While on a business trip in Los Angeles, Edward Lewis, a millionaire entrepreneur who makes a living buying and breaking up companies, picks up a prostitute, Vivian, while asking for directions; after, Edward hires Vivian to stay with him for the weekend to accompany him to a few social events, and the two get closer only to discover there are significant hurdles to overcome as they try to bridge the gap between their very different worlds. Romance Comedy UnitedStatesofAmerica RichardGere JuliaRoberts RalphBellamy JasonAlexander prostitute sportscar capitalism expensiverestaurant workaholic fireescape romcom losangeles,california millionaire valentine'sday beverlyhills pygmalion entrepreneur socialdifferences businessdeal penthouse italianopera shoppingspree bubblebath loving hooker streetsmarts contractrelationship cinderellastory cheerful polomatch"
1154215,Elyas,"Elyas, a former Special Forces soldier who has become paranoid since a mission in Afghanistan, is recruited to ensure the safety of Amina and her daughter Nour, 13 years old, both of whom came from the Middle East for the holidays. As he takes office, Elyas senses something is up. Action Thriller France RoschdyZem LaëtitiaEïdo NabilElouahabi SherwanHaji"
285841,Elephant Song,A psychiatrist is drawn into a complex mind game when he questions a disturbed patient about the disappearance of a colleague. Drama Mystery Canada BruceGreenwood XavierDolan Carrie-AnneMoss GuyNadon mentalinstitution mindgame
242582,Nightcrawler,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran. Crime Drama Thriller UnitedStatesofAmerica JakeGyllenhaal RizAhmed ReneRusso BillPaxton underground psychopath journalism jobinterview cynicism sociopath murder serialkiller crimescene psychologicalthriller losangeles,california homeinvasion stakeout newsreelfootage characterstudy neo-noir frantic ethics stringer policescanner newsbusiness"
8358,Cast Away,"Chuck Noland, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home. Adventure Drama UnitedStatesofAmerica TomHanks HelenHunt ChrisNoth PaulSanchez exoticisland suicideattempt volleyball survival remarriage loneliness castaway airplanecrash presumeddead desertedisland tropicalisland southpacific intense bold melodramatic enocharden"
984024,Mathilde,"A young girl attempts to kill a UN peacekeeper after the war in Croatia, leading to an investigation into the circumstances of their first meeting. Drama France Germany Italy Spain Switzerland UnitedKingdom JeremyIrons NutsaKukhianidze DejanAćimović RadkoPolič"
129815,Blanche Fury,"Penniless governess Blanche Fullerton takes a job at the estate of her rich relations, the Fury family. To better her position in life, Blanche marries her dull cousin, Laurence Fury, with whom she has a daughter. But before long, boredom sets in, and Blanche begins a tempestuous romance with stableman Philip Thorn. Together, they hatch a murderous plan to gain control of the estate. Drama Thriller Romance UnitedKingdom ValerieHobson StewartGranger MichaelGough WalterFitzgerald murder governess"
659736,Roundabout,As an escape from his early mid-life crisis and wrecked marriage a Bosnian man puts the fate of his life in the hand of his new lady-friend: his GPS. As the GPS leads him to unknown places he embarks on a more and more personal relationship with her. Comedy Drama BosniaandHerzegovina Hungary LeonLučev AdnanBeširović IrinaDrobnik
