id,title,tags
11517,Money Train,vengeful new york transit cop decides steal trainload subway fares foster brother—a fellow cop—tries protect action comedy crime unitedstatesofamerica wesleysnipes woodyharrelson jenniferlopez robertblake newyorkcity siblingrelationship subway newyorksubway trainrobbery
46880,Red Mercury,early 90s new currency circulation estonia kroon former federal republic become world leader nonferrous metal exports relentless struggle around criminal business brings new victims every day estonia ranks first europe terms number killings beginning drama action comedy history thriller crime estonia russia juhanulfsak märtavandi peeteroja ingasalurand basedonnovelorbook
466420,Killers of the Flower Moon,oil discovered 1920s oklahoma osage nation land osage people murdered one one—until fbi steps unravel mystery crime history drama unitedstatesofamerica leonardodicaprio robertdeniro lilygladstone jesseplemons husbandwiferelationship basedonnovelorbook warveteran fbi greed oklahoma manipulation nativeamerican basedontruestory murder tribunal racism seriesofmurders genocide perioddrama courtroom guilt truecrime oilindustry deathofsister catholicism unclenephewrelationship catholicguilt 1920s candid grim colonization osageindian gullibility poisoning complex diabetes revisionistwestern cautionary meta grand factual western petróleo empathetic harsh genocideofindigenouspeoples veneno ameríndio advogado
361295,Mr. Madras,aruna industrialist unable confront thiruttani local criminal hires murugan need job condition solves dispute criminal comedy drama india prabhu sukanya vinita manorama
761819,Rough Diamonds,queenslands outback single mother brisbane whos tired old life singer bonds handsome truck driver also sing would rather cattle breeder love country music drama australia jasondonovan angiemilliken peterphelps jocelyngabriel australia countrymusic brokendowncar cattlerustling queenslandaustralia
27012,Bone,criminal breaks beverly hills home wealthy couple experiencing marital problems unwillingly provides spouses unlikely resolution conflicts well solution secret comedy thriller drama unitedstatesofamerica yaphetkotto andrewduggan joycevanpatten jeannieberlin hostage darkcomedy socialsatire beverlyhills deadrat grim maritaltensions
42701,The Shooting,two miners agree guide mysterious woman appeared camp nowhere nearby town soon erratic behavior begin suspect true purpose quite different western mystery unitedstatesofamerica warrenoates willhutchins millieperkins jacknicholson gunslinger malefriendship tracker frontiertown dominantwoman lostinthedesert miningcamp
116569,Vinyl,toronto filmmaker alan zweig analyzes phenomenon record collecting documentary music canada alanzweig harveypekar donmckellar alanwilliams
47120,Antares,deadly car crash sets three parallel stories women crisis points faltering behind doors plain vienna apartment block drama austria petramorzé andreaspatton haryprinz susannewuest infidelity sadism lingerie viennaaustria exhibitionism realtor eroticmovie exhibitionist quarrelingcouple cuckoldedhusband
60599,Arbitrage,troubled hedge fund magnate desperate complete sale trading empire makes error forces turn unlikely person help drama thriller unitedstatesofamerica richardgere susansarandon timroth britmarling manager mentalbreakdown coverup hedgefund
60545,Whispering Smith,smith ironwilled railroad detective friend murray fired railroad begins helping rebstock wreck trains smith must go also seems interest murrays wife vice versa western unitedstatesofamerica alanladd robertpreston brendamarshall donaldcrisp railroaddetective
593679,Michael,michael mayurbahan want make mark silver screen ways realise dreams drama india mirafsarali soumitrachatterjee swastikamukherjee tanushreechakraborty
308403,Homesick,charlotte 27 meets brother henrik 35 first time adult becomes encounter without boundaries two people dont know normal family sibling love manifest never experienced homesick unusual family drama seeking family breaking every rule one drama norway inemariewilmann simonjberger siljestorstein annekevonderlippe halfbrother love incest womandirector oslonorway danceteacher halfsister
822365,Cera,near future 11year old girls loyalty parents tested attack caregiver hints greater violent upheaval beyond rural surroundings science fiction unitedstatesofamerica jasonisaacs mariaelenalaas calidicapo meredithadelaide android shortfilm
312221,Creed,former world heavyweight champion rocky balboa serves trainer mentor adonis johnson son late friend former rival apollo creed drama unitedstatesofamerica michaelbjordan sylvesterstallone tessathompson phyliciarashād underdog mexico philadelphiapennsylvania sports mentor trainer cancer spinoff undergroundfighting boxingtrainer motivationalspeaker boxing legacy boxingmanager boxingchampion
819277,Midas Man,brian epstein set foot cavern club november 1961 watch beatles perform saw something one else could – glimmer gold sharply dressed wellspoken brian hardly obvious radical – jewish closeted grown outsider failed pretty much everything 26year old something prove wanted tear rulebook music drama history unitedkingdom jacobfortunelloyd eddiemarsan emilywatson blakerichardson biography liverpoolengland lgbt 1960s musicmanager beatles
265591,Creation,lost submarine discovers secret island dinosaurs still live film 20 minutes long scrapped rko approximately 4 minutes survived fantasy unitedstatesofamerica ralfharolde stopmotion dinosaur
91979,Will,brennan liverpools number one fan able recite facts ad infinitum club public school south england since father gareth emotionally unable care following death wills mother gareth appears one day blue tickets liverpools trip 2005 champions league final istanbul drama family unitedkingdom damianlewis bobhoskins rebekahstaton perryeggleton sports footballsoccer womandirector liverpoolfc
23531,Whipped,three one may sound like fairly good odds depends game one one irresistible woman three three hopelessly smitten guys deck pretty stacked battle sexes first rule never underestimate power woman comedy romance unitedstatesofamerica amandapeet brianvanholt jonathanabrahams zoriebarber diner romanticrivalry dating
254138,Black Beauty,based anna sewells novel rural england 1880s widower squire wendon rearing young daughter anne father forbidden present mare duchess gives birth anne sneaks stable however discovered father forbids ever ride duchess despite punishment gives anne duchesss colt birthday names black beauty drama family unitedstatesofamerica monafreeman richarddenning evelynankers charlesevans basedonnovelorbook horse countrylife 19thcentury
28734,Hellhole,unlucky woman’s mother murdered scarfwielding killer named silk leaving woman injured traumatised suffering amnesia she’s committed mental institution silk follows looking papers trying get mother silk’s beginning problems since asylum run mad doctor performing experiments chemical lobotomies horror action drama thriller unitedstatesofamerica raysharkey judylanders maryworonov marjoegortner amnesia experiment sexploitation mentalinstitution maddoctor doctor psychiatrist lesbiansex lobotomy institution psychiatricclinic womeninprison thriller
29963,Bright Star,1818 highspirited young fanny brawne finds increasingly intrigued handsome aloof poet john keats lives next door family friends dilkes reading book poetry finds even drawn taciturn keats although agrees teach poetry keats cannot act reciprocated feelings fanny since struggling poet money support wife drama romance australia unitedkingdom abbiecornish benwhishaw paulschneider kerryfox londonengland poet duringcreditsstinger womandirector 19thcentury johnkeats
515596,Honey,kogure nao shy cute high school student one day onise taiga asks would like date promise get married nao unable turn proposal scared taiga red hair piercing eyes appearance gives impression bad boy actually considerate others good cooking getting know taiga nao begins feelings drama romance japan yunataira shohirano ryuseiyokohama kahomizutani highschool school schoollife japanesehighschool schoollove highschoollife
49444,Kung Fu Panda 2,po finally living dream dragon warrior—until dark secret past comes roaring back ruthless peacock lord shen unleashes terrifying new weapon wipe kung fu po furious five race across china put end plans po hope stopping must first unravel mystery came come terms trauma animation family comedy unitedstatesofamerica jackblack angelinajolie dustinhoffman garyoldman mission martialarts kungfu fortuneteller hope villain chosenone fleet sequel panda friends genocide womandirector
55,Amores Perros,fatalistic car crash mexico city sets chain events lives three people supermodel young man wanting run sisterinlaw homeless man drama thriller mexico emilioechevarría gaelgarcíabernal vanessabauche goyatoledo daughter secretlove homelessperson mexicocitymexico money dogfighting dog nonlineartimeline multiplestorylines newmexicancinema commanding
1203278,Kamikaze Love Volume 5 - Unexpected Pleasure,immerse rollercoaster drama part five sexart’s erotic classic kamikaze love directed hollywood legend zalman king impressive cast including top stars elle alexandra malena morgan makes dark tale destructive passion compelling – highly arousing it’s perfect meeting glamour intrigue sex seen never forgotten malenamorgan kaylajane ellealexandra christosvasilopoulos glamour softporn
327194,Harmonica,set southern coast iran harmonica begins young boy receives musical present abroad fascinated envious friends make leader pack compete privilege holding harmonica even blowing notes games horseplay begin take sinister edge drama iran masoudgudarzi mehdijavadi shahladarvishi yaghoobmoradzadeh harmonica
505379,Rebecca,whirlwind romance wealthy widower naïve bride moves family estate cant escape haunting shadow late wife romance drama mystery thriller unitedkingdom lilyjames armiehammer kristinscottthomas keeleyhawes basedonnovelorbook cornwallengland remake frenchriviera classdifferences housekeeper gothic newlywed deadparents mysteriousdeath britishnobility gothicromance suspecthusband bluebeard
1244517,Tow,car towed left shocking 21634 tow bill unhoused woman wages relentless fight reclaim car—and life—exposing broken system redefining means persevere odds drama unitedstatesofamerica rosebyrne dominicsessa demilovato arianadebose seattlewashington homelessness basedontruestory livingincar legalbattle toyota 2010s toyotacamry impound
1140692,The Channel,bank heist goes wrong desperate criminal outofcontrol brother motley crew exmarines must escape new orleans united states action drama thriller crime unitedstatesofamerica claynecrawford maxmartini paulrae garycairns neworleanslouisiana heist shreveportlouisiana
455592,Babs,story dame barbara windsor cockney kid dazzling smile talent match preparing perform theatre one cold evening 1993 cheeky chirpy blonde babs recounts people events shaped life career fifty years 1943 1993 contemplates lonely childhood wwii evacuation decision go barbara ann deeks barbara windsor inspired coronation queen elizabeth ii complicated relationship father doomed marriage ronnie knight capturing attention joan littlewood becoming blonde bombshell carry films babs ever consummate professional never lets fans whatever personal anguish steps stage rapturous applause drama tv movie unitedkingdom jaimewinstone samanthaspiro nickmoran leannebest
396232,Sour Grapes,controversy erupts unassuming young man floods american wine market fake vintages valued millions bamboozling wine world elite humorous suspenseful tale ingenious con eve 2008 stock market crash documentary unitedkingdom rudykurniawan laurentponsot billkoch arthurmsarkissian auction fraud winedrinking
8689,Cannibal Holocaust,new york university professor returns rescue mission amazon rainforest footage shot lost team documentarians making film areas local cannibal tribes horror colombia italy robertkerman francescaciardi perrypirkanen lucabarbareschi adultery rape snake pig cultureclash ritual moviebusiness leech spider animalattack controversy swamp tribe vomit amazonrainforest filminfilm humansacrifice jungle torture rapeandmurder brutality cannibal hatchet southamerica filmmaking missingperson misogyny ritualsacrifice foundfootage tortoise videonasty lostfootage animalcruelty amazontribe vomitingwoman abusedwoman filmwithinafilm adulterouswife filmcensorship filmindustry pseudodocumentary cannibalism guerillafilmmaking bannedfilm disemboweling filmreel yacomo bhorror foundfootageadjacent
415268,Surf Noir,stylized world neon drenched sunsets cult santa muerte keeps gang rebel surfers young forever straightlaced teen named johnny falls wrong girl must fight life love bad boys rule beach hitchcock set surf rock land dark sands welcome surf noir fantasy crime drama unitedstatesofamerica troianbellisario shanecoffey petervack chasewilliamson shortfilm
22029,Black Caesar,raised harlem tommy gibbs becomes successful mob boss clashes rival mafia old enemy dirty cop mckinney action crime drama thriller unitedstatesofamerica fredwilliamson gloriahendry artlund durvillemartin blaxploitationcinema
353340,Mary & Tim,another adaptation novel tim love develops mentally challenged young man older lonely widow takes wing drama romance tv movie unitedstatesofamerica candicebergen tommccarthy shirleyknight richardkiley olderwomanyoungermanrelationship
72241,Unconquered,england 1763 convicted crime young beautiful abigail hale agrees escape gallows serve fourteen years slave colony virginia whose inhabitants begin hear fear sinister song threatening drums war resound wild ohio valley drama adventure history unitedstatesofamerica garycooper paulettegoddard howarddasilva boriskarloff londonengland britishempire frontiersman 18thcentury nativeamericantribe britishcolonialism indianuprising whiteslavery iroquois colonyofvirginia militaryfort
192574,Forev,spur moment road trip new friends sophie pete hatch misguided plan get hitched comedy drama romance unitedstatesofamerica noëlwells mattmider amandabauer timmylheureux romcom womandirector
444291,I Got Life!,aurore separated lost job learns going grandmother drama comedy france agnèsjaoui thibaultdemontalembert pascalearbillot sarahsuco france comingofage love
1123278,Lazareth,lee aunt whose life mission protect orphaned nieces imogen maeve selfdestructing world raising isolation outsider threatens peaceful existence thriller unitedstatesofamerica ashleyjudd sarahpidgeon katiedouglas asherangel
60954,Cabotins,avoid total bankruptcy downonhisluck showbusiness legend puts one last show comedy canada rémygirard pierrefrançoislegendre gastonlepage gillesrenaud
153081,Little DJ,taro 12yearold baseball radio especially music express songrequest show sound quaint 1977 small town hokkaido innocent purehearted time place told taro however blood disease lands hospital aunt nurse rounds tests transfusions injections sap spirit despite kindness dedication young doctor doctors hospitaldirector father latter music buff broadcasts classics hospitals pa system asks taro relieve dj — soon boy ensconced hospital directors wellstocked librarycumstudio spinning popular jpop tunes also becomes acquainted tamaki girl first calls mummy bandages full body cast — injured traffic accident later changes tune revealed cute 13yearold — older woman japan ryunosukekamiki mayukofukuda hirosueryoko shigeyukitotsugi
1193501,Whistle,misfit group unwitting high school students stumble upon cursed object ancient aztec death whistle discover blowing whistle terrifying sound emits summon future deaths hunt horror mystery ireland unitedstatesofamerica dafnekeen sophienélisse skyyang jhaleilswaby highschool grave evilspirit school death whistle basedonshortstory supernaturalhorror cautionary cursedobject teenhorror horror
842945,Supercell,goodhearted teenager william always lived hope following late father’s footsteps becoming storm chaser father’s legacy turned stormchasing tourist business managed greedy reckless zane rogers using william main attraction lead group unsuspecting adventurers deep eye dangerous supercell ever seen action drama unitedstatesofamerica skeetulrich anneheche danieldiemer jordankristineseamón
1213617,The Drinking Bout,young family province moves ground floor quiet building zagreb lifestyle behavior disrupts idyllic atmosphere reigned neighborhood attempts natives bring order unsuccessful hatch conspiracy revenge serious consequences comedy tv movie drama yugoslavia ivogregurević verazima zvonimirferenčić zdenkaheršak
1135630,Aloha Heart,conservationist travels hawaii best friends wedding instead relaxing vacation finds wedding prep helping new hotel manager make changes family hotel tv movie comedy romance unitedstatesofamerica taylorcole kanoagoo olivianicolehoffman sashadominy hawaii summer
757734,Blarney,young irish boxer james carabine arrives new york ireland way paid peggy nolan girl hometown whos sweet unfortunately james falls trampy marcolina hooks boxer husband loses fight due shady doings friends fighter blanco johnson peggy sets rescue bad crowd hes hanging get back prime boxing form drama unitedstatesofamerica renéeadorée ralphgraves pauletteduval malcolmwaite lostfilm prizefighter irish
634230,Bleacher Bums,bleacher bums takes place bleachers chicagos wrigley field characters bunch chicago cubs fans watching game progress summer afternoon tv movie comedy unitedstatesofamerica robertacuster richardfire dennisfranz joemantegna
543358,The Bird,young man spends days desperate garner attention emotionally absent mother interested caring visiting starling comedy drama unitedkingdom juliadavis alroberts
120632,Dark Places,heir mysterious estate must unveil secrets discover treasures scheming doctor seductive sister steal rightfully horror unitedkingdom christopherlee joancollins herbertlom janebirkin asylum hauntedhouse possession treasurehunt mansion strangulation demon mentalillness occult ghost hiddentreasure supernaturalpower
217434,Kisapmata,young woman gets married authoritarian father refuses let sight crime drama thriller philippines charosantos jayilagan vicsilayan charitosolis abusivefather basedontruestory philippines truecrime incest strainedrelationship hostile familicide
410243,Samadhi,lakah singh gives life dacoit lives happy life wife champa son jaswant becomes three years old champa becomes ill cancer circumstances force dacoit india dharmendra jayabachchan ashaparekh abhibhattacharya
158346,Pink,pink punkpoet shes young beautiful successful – admirers marry makes decision help calculator unfortunately first husband flop – still two possibilities romance drama comedy germany hannahherzsprung florianpanzner nikefuhrmann guntrambrattia
105757,Whity,whity mulatto butler dysfunctional nicholson family american southwest 1878 father ben nicholson attractive young wife katherine two sons previous marriage homosexual frank feebleminded davy whity tries carry orders however demeaning various family members ask kill others western drama germany güntherkaufmann ullilommel harrybaer hannaschygulla butler dysfunctionalfamily malehomosexuality southwesternus whipping 19thcentury gaytheme
28410,Tuff Turf,new guy los angeles high school morgan singing fights hotshot nick disco dancer frankie drama action romance unitedstatesofamerica jamesspader kimrichards paulmones mattclark highschool dance gangster gang
759743,Jackpot,kurre works table moving company gets injured job boss turns back kurre starts planning revenge drama tv movie sweden tommyjohnson margrethweivers ingvarhirdwall sissikaiser
22621,Heavy,victor cook works greasy roadside restaurant owned mother dolly two waitress named delores heavy drinking regular leo things change callie beautiful college dropout shows new waitress steals victors heart victor shy anything selfconsciously overweight dream winning callie away drama romance unitedstatesofamerica pruitttaylorvince shelleywinters livtyler debbieharry jealousy waitress fastfoodrestaurant seduction pizza rejection sexualfantasy obesity
72976,Lincoln,revealing story 16th us presidents tumultuous final months office nation divided war strong winds change lincoln pursues course action designed end war unite country abolish slavery moral courage fierce determination succeed choices critical moment change fate generations come history drama unitedstatesofamerica india danieldaylewis sallyfield davidstrathairn josephgordonlevitt mutiny usapresident basedontruestory speech battlefield historicalfiction familyconflict americancivilwar culturalconflict battleofgettysburg secession gettysburgaddress conflagration ethicaldilemma emancipation 19thcentury abrahamlincoln abraham america assertive
52633,Switchblade Sisters,leader inner city girl gang challenged new girl moves neighborhood action crime drama unitedstatesofamerica robbielee joannenail monicagayle asherbrauner highschool 1970s gangwar exploitation gang bmovie prostitution juveniledelinquent drugs gunshot switchblade
41128,Snapdragon,erotic amnesiac lures police psychologist world lust danger romance thriller mystery unitedstatesofamerica stevenbauer chelseafield pamelaanderson mattmccoy prostitute nightmare police seduction psychologist eroticmovie
37169,The Human Centipede (First Sequence),stopover germany middle carefree road trip europe two american girls find alone night car breaks woods searching help nearby villa wooed clutches deranged retired surgeon disturbed vision horror netherlands dieterlaser ashleycwilliams ashlynnyennie akihirokitamura sadism kidnapping exploitation surgeon bodymutilation policeofficer centipede psychosis coprophilia scalpel equestrian tortureporn coprophagia anesthesia intravenous bodyhorror misanthrope bannedfilm shockvalue
962192,Halftime,global superstar jennifer lopez reflects multifaceted career pressure life spotlight intimate documentary documentary music unitedstatesofamerica jenniferlopez benaffleck lorenescafaria shakira popculture popsinger womandirector
450300,Anka,fairy tale set bucolic countryside central europe turn 20th century anka orphan girl bravely sets pursuit home facing hardships life ultimately finds place help magical world mysterious creatures adventure family fantasy romance croatia cvitaviljač ériccantona anđelaramljak lindabegonja basedonchildrensbook childrensbook
826769,Rosaline,left heartbroken romeo begins pursue cousin juliet rosaline schemes foil famous romance win back guy comedic twist shakespeares romeo juliet romance drama comedy unitedstatesofamerica kaitlyndever isabelamerced kyleallen seanteale basedonnovelorbook lovetriangle boyfriendgirlfriendrelationship cousinrelationship duringcreditsstinger spinster veronaitaly dramedy
586863,Les Misérables,stéphane recently joined anticrime squad montfermeil suburbs paris france victor hugo set famed novel “les miserables” alongside new colleagues chris gwada – experienced members team – quickly discovers tensions running high local gangs trio finds overrun course arrest drone captures encounter threatening expose reality everyday life crime drama thriller france damienbonnard alexismanenti djebrilzonga stevetientcheu policebrutality parisfrance basedonnovelorbook police ghetto riot drone footballsoccer suburb juveniledelinquent policeofficer 2000s
503611,Rowdy Durbar,rowdy durbar telugu movie released 1997 crime action drama india saikumar vijayashanti ramki dasarinarayanarao
430354,Bushwick,unknown military force invades bushwick brooklyn neighborhood young student lucy war veteran stupe must rely escape survive thriller action unitedstatesofamerica davebautista brittanysnow angeliczambrana jeremieharris invasion brooklynnewyorkcity
673008,Alchemical Furnace,jan svankmajer 85 years age one prominent artists european cinema work inspired guided generations directors represents sharp merciless exploration human nature entirely unique decided retire filmmaking insect 2018 producer suggested creative processes ferment within company athanor preserved film three years directors documentary followed life jan svankmajer elucidating artistic principles well collaboration old friend producer jaromír kallista film also haunted memory eva svankmajerová wife creative partner muse inseparable half playful poetic candid touch czech humour ode creation companionship documentary czechrepublic slovakia janšvankmajer andrewhawkins
351339,Anthropoid,december 1941 czech soldiers jozef gabčík jan kubiš parachute occupied homeland assassinate nazi officer reinhard heydrich history thriller war czechrepublic france unitedstatesofamerica unitedkingdom jamiedornan cillianmurphy charlottelebon annageislerová assassination nazi germany worldwarii pragueczechrepublic biography femaleprotagonist thirdreichiiireich193345 operationanthropoid czechhistory serious assassinationofreinhardheydrich1942 lidicemassacre
207703,Kingsman: The Secret Service,story supersecret spy organization recruits unrefined promising street kid agencys ultracompetitive training program global threat emerges twisted tech genius crime comedy action adventure unitedkingdom unitedstatesofamerica taronegerton colinfirth samuelljackson markstrong greatbritain spy secretorganization microchip secretagent training basedoncomic implant unitedkingdom duringcreditsstinger globalthreat abusivestepfather
131147,Corbari,real story partisan silvio corbari giuliano gemma silvio forms band partisans northern italy completely independent italian organized resistance cln ines tina aumont leaves husband join band becomes silvios lover silvio seems suceed creating freezone personal republic independent nazioccupied italy little village called tregnano war italy giulianogemma tinaaumont antoniopiovanelli frankwolff
1368,First Blood,former green beret john rambo harassed local law enforcement arrested vagrancy forced flee mountains wage escalating oneman war pursuers action adventure thriller war unitedstatesofamerica netherlandsantilles sylvesterstallone richardcrenna briandennehy billmckinney prison guerrillawarfare dyinganddeath vietnamwar vietnamveteran hero vietnam policebrutality sheriff escape police gun submachinegun falselyaccused antihero destroy selfdefense firearm prosecution attempttoescape policeoperation matteroflifeanddeath tramp nationalguard woods ruralarea survivalist specialforces aggressive absurd prisão
527261,The Silence,world attack deadly creatures hunt sound teen family seek refuge outside city encounter mysterious cult horror drama thriller fantasy canada germany unitedkingdom unitedstatesofamerica stanleytucci kiernanshipka mirandaotto katetrotter basedonnovelorbook deaf postapocalypticfuture survival creature religiouscult signlanguages deadlycreature creatureattack tryingtoavoidmakingnoise
10222,Kickboxer,enemy refuses humbled destroy accompanied brother kurt american kickboxing champion eric sloane arrives thailand defeat eastern warriors sport opponent ruthless fighter thai champion tong po tong defeats eric paralyzes life crazed anger kurt vows revenge action thriller drama unitedstatesofamerica jeanclaudevandamme dennisalexio dennischankwoksan haskellvandersoniii martialarts showdown rape siblingrelationship sports fight wheelchair bangkokthailand thailand phuket muaythai kickboxing revenge actionhero yellowface defiant mightywhitey
1505441,Nightmares,true story became basis one greatest horror movies time following journalist attempting uncover truth behind several unexplained deaths drama thriller unitedkingdom amberdoigthorne elliotharper
1241750,Mapanukso,story group five macho dancers navigating lives women would anything keep side drama philippines seandeguzman marcogomez tiffanygrey ataskamercado threesome lgbt lesbian sexy
610905,Justine,woman dealing loss husband struggle parenthood finding work new state finds solace relationship eightyearold physicallydisabled girl named justine takes care drama unitedstatesofamerica daisyprescott stephanieturner darbystanchfield glynnturman
34299,Beautiful,determined win miss american miss pageant mona ready sacrifice anything everything guarantee crown including daughter manages persuade best bud raise kid miss cant mom beautyqueen wannabe thinks prize sight shes surprised comefrombehind competitor love comedy drama unitedstatesofamerica minniedriver joeylaurenadams hallieeisenberg kathleenturner womandirector
630220,18 Presents,elisa forty incurable disease takes husband daughter heart stops elisa finds way stay close gift every birthday adult age 18 gifts try accompany childs growth year year drama family italy unitedkingdom vittoriapuccini benedettaporcaroli edoardoleo saralazzaro
74948,Steppenwolf,bourgeois circles europe great war anything save modern man harry haller solitary intellectual life feared dual nature human beast hes decided die 50th birthday soon hes rescued solipsism mysterious hermine takes dancing introduces jazz beautiful whimsical maria guides hallucinations magic theater seem take hell humour sin derision lead salvation drama unitedstatesofamerica switzerland unitedkingdom france italy maxvonsydow dominiquesanda pierreclémenti carlaromanelli buddhism mystic spirituality
962890,Vache Folle,mad cow takes prairie flies away foolish trip animation france
48254,Ovosodo,childhood fatherhood piero learns things hard way growing workingclass neighborhood livorno comedy drama italy edoardogabbriellini claudiapandolfi nicolettabraschi reginaorioli puberty richwomanpoorman comingofage workingclass oilrefinery tuscanyitaly bluecollarworker proletarian manipulativefriend latecomingofage italiansuburbs bittersweet fatherinprison
283330,Eden,paul teenager underground scene earlynineties paris forms dj collective friends together plunge nightlife sex drugs endless music drama music france félixdegivry paulineétienne vincentmacaigne golshiftehfarahani france parisfrance dj womandirector 1990s
116367,Code 11-14,fbi agent went australia family capture serial killer australian police captured main suspect family went back usa unfortunately real serial killer also went back usa airplane fbi agent family thriller action crime tv movie unitedstatesofamerica davidjameselliott terryfarrell stephenlang nancichambers
49046,All Quiet on the Western Front,paul baumer friends albert muller egged romantic dreams heroism voluntarily enlist german army full excitement patriotic fervour boys enthusiastically march war believe western front discover souldestroying horror world war war history drama germany felixkammerer albrechtschuch aaronhilmer moritzklaus basedonnovelorbook worldwari tank battle perioddrama germansoldier 1910s aircraft trenchwarfare
468252,Utopia Blues,18yearold rafael determined conquer world musician life game says unexpectedly turns bitter reality much freedom allowed drama switzerland michaelfinger babettarens ettorecella tinoullrich
802710,Enemies,eve 1905 russian revolution unquiet skrobotova bardin factory response fair demand workers dismiss cruel rude master masters close factory call troops shoot one workers failed restrain rush hatred towards owners ending skrobotovs life gendarmes arrive factory succeed uncovering social democratic organization factory arrested workers oppose hysterical cruelty gendarmes calm confident courage drama sovietunion valentinkiselyov tamaraglebova borisposlavsky sofiyamagarill
17408,Humans,team several researchers travel swiss alps investigate scientific discovery human evolution trip however turns deadly fight survival team crash gully find falling prey someoneor something adventure thriller horror france saraforestier loràntdeutsch dominiquepinon manontournier
11346,Kleinruppin Forever,two twin brothers living different sides berlin wall separated birth comedy germany tobiasschenke annabrüggemann michaelgwisdek tinomewes tennis germandemocraticrepublic tennisplayer germangermanborder rolereversal rocker love swimmer fallinginlove twins swimming bandsinger
372371,Macadam Baby,thomas budding writer unfortunately doesnt lot say shame writes really well hes got style coming paris encountering julie discovers love capital l first time comedy romance françoiscivil camilleclaris arthurjugnot arthurdupont
262492,Betibú,pedro chazarreta found murdered wonderful gated el tribuno newspaper hires retired detective novelist nurit iscarbetibù installed area series newspaper columns case along chief police newspaper mariano saravia veteran journalist jaime breña betibù starts investigate murder using old photo adolescence chazarreta shows fellow high school group discovers apparent connection murder succession apparently trivial deaths members photo time betibù must face past emotional editor newspaper lorenzo rinaldi seeks restore relationship crime argentina mercedesmorán danielfanego albertoammann josecoronado
19658,Race,plot thickens around two horseracing competitors three beautiful women come lives murder committed drama action thriller crime india saifalikhan akshayekhanna bipashabasu katrinakaif
26473,H2O Extreme,growing wisconsin austin roberts groomed play professional hockey since moment could strap skates hes way try florida team along way rediscover one true loves extreme water skiing action johnschneider nikkigriffin riderstrong tadhilgenbrink
445952,Inaindha Kaigal,dr chandralekha grieving mother asks exarmy man david kumar rescue son gunasekaran lockedup military prison time hideous criminal p k roy appoints fugitive pratap kidnap gunasekharan prison leave missions respectively knowing surrender holds past fugitive takes personal thriller action india carunpandian ramki nirosha sindhu militaryprison
46343,Oktapodi,two octopi fight lives stubborn restaurant cook comical escape streets small greek village animation comedy family action france chase octopus love shortfilm car
12661,Undercover Blues,funloving american agents jeff jane blue called back maternity leave special assignment new orleans spy parents decide skip sitter give bouncing baby girl adventure lifetime comedy crime unitedstatesofamerica kathleenturner dennisquaid fionashaw stanleytucci baby marriedcouple neworleanslouisiana vacation armsdealer bayou agent
30331,Tart,student anything become part incrowd exclusive school attends new york drama crime canada unitedstatesofamerica dominiqueswain bradrenfro bijouphillips mischabarton uniform highschool jealousy friends wealth school drugs death drunk schoolgirl boyfriend manhattannewyorkcity womandirector richkids expelled swear teen
1363021,Throwaway,abby new los angeles takes job working graveyard shift home security company operator tough schedule spends days like vampire sleeping sun rotation gets disturbed however abby repeatedly awoken day sounds bum rummaging apartments dumpster rests directly outside bedroom window abby decides shes enough confronts bum hopes negotiating daily solace bum plans abby nothing little spare change horror unitedstatesofamerica andracarlson gillgayle adamstilwell cedricsanders
5677,Trancers,angel city trooper jack deth sent back time 2247 1985 la inhabit body ancestor deths assignment find archenemy whistler turns people zombies fiend able kill ancestors futures governing council science fiction crime unitedstatesofamerica timthomerson helenhunt biffmanard michaelstefani rescue police fight detective santaclaus hypnosis timetravel zombie nemesis losangelescalifornia policedetective christmas
5072,Severance,seven employees international weapons manufacturer treated teambuilding weekend company’s newly built luxury spa lodge things quickly go awry colleagues find corporate weekend sabotaged deadly enemy horror comedy thriller unitedkingdom germany hungary dannydyer lauraharris timmcinnerny tobystephens slasher killer defencecompany teambuilding colleague
125300,Hi-Life,jimmy needs 900 clear gambling debt series lies leads ray trying raise cash friends owe money comedy romance unitedstatesofamerica ericstoltz darylhannah campbellscott katrincartlidge gamblingdebt money debt christmas raisingmoney needmoney loandue
281338,War for the Planet of the Apes,caesar apes forced deadly conflict army humans led ruthless colonel apes suffer unimaginable losses caesar wrestles darker instincts begins mythic quest avenge kind journey finally brings face face caesar colonel pitted epic battle determine fate species future planet drama science fiction war unitedstatesofamerica andyserkis woodyharrelson karinkonoval terrynotary suicide civilwar escape winter mutation peace solidarity gorilla intelligence dystopia horse postapocalypticfuture slavery pacifism imprisonment colony sequel anthropomorphism revenge betrayal mute snow torture disease ape orangutan deathoffamily death evolution chimpanzee avalanche albino primate signlanguages virus undergroundtunnel assassinationattempt enslavement murderbygunshot humanbecomingananimal contagion fathersonrelationship 2040s guns soldiers avengingfather animalhumanfriendship war cgiliveactionhybrid serious violenceagainstanimals explosions warhorse survivalofthefittest cruel
107323,Bolero,based real event bolero excellent story progressive recovery crime story surprises time shows new connections new possibilities exposes new ideas facts possible understand film levels describes position feelings victims family police work well impact crime malefactors also touches topic moral decay descendants rich highposted families addition power storyline accentuated quality artistic treatment whole piece drama crime czechrepublic martinstropnický barboraseidlová janpotměšil jankačer
